CustomerID,Date (dd/mm/yyyy),Sum of Day,Sum of Discount Value,Sum of Month,Order Count,Sum of Net Sales,Sum of Price Per Unit(USD),Product ID,Sum of Profit,Sum of Promotion Discount,PromotionID,Sum of Total Sales,Sum of Units Sold,Sum of Year
46,2021-03-07 00:00:00,7,0,3,3091,6998,3499,P009,699.8000000000001,0,0,6998,2,2021
46,2021-03-28 00:00:00,28,0,3,2269,16497,5499,P008,1649.7,0,0,16497,3,2021
46,2021-04-27 00:00:00,27,209.4,4,2011,1046.8,349,P028,104.68,0.2,PR001,1047,3,2021
46,2021-05-09 00:00:00,9,2399.6,5,2231,11997.8,5999,P019,1199.78,0.2,PR001,11998,2,2021
46,2021-05-10 00:00:00,10,899.4000000000001,5,1550,4496.8,1499,P023,449.68000000000006,0.2,PR001,4497,3,2021
46,2021-06-13 00:00:00,13,0,6,695,5997,1999,P022,599.7,0,0,5997,3,2021
46,2021-06-14 00:00:00,14,0,6,3345,1047,349,P028,104.7,0,0,1047,3,2021
46,2021-07-07 00:00:00,7,0,7,1325,1398,699,P027,139.8,0,0,1398,2,2021
46,2021-08-10 00:00:00,10,0,8,157,269997,89999,P003,26999.7,0,0,269997,3,2021
46,2021-08-14 00:00:00,14,0,8,1065,31497,10499,P017,3149.7000000000003,0,0,31497,3,2021
46,2021-09-05 00:00:00,5,0,9,2984,20998,10499,P017,2099.8,0,0,20998,2,2021
46,2021-09-29 00:00:00,29,0,9,439,139998,69999,P002,13999.800000000001,0,0,139998,2,2021
46,2021-10-11 00:00:00,11,0,10,687,1999,1999,P022,199.9,0,0,1999,1,2021
46,2021-10-25 00:00:00,25,0,10,1928,5499,5499,P008,549.9,0,0,5499,1,2021
46,2021-11-01 00:00:00,1,0,11,697,209997,69999,P002,20999.7,0,0,209997,3,2021
46,2021-11-24 00:00:00,24,0,11,1156,24999,24999,P016,2499.9,0,0,24999,1,2021
46,2022-04-11 00:00:00,11,419.40000000000003,4,1927,2096.8,699,P027,209.68000000000004,0.2,PR001,2097,3,2022
46,2022-04-19 00:00:00,19,6399.6,4,2356,31997.8,15999,P013,3199.78,0.2,PR001,31998,2,2022
46,2022-04-21 00:00:00,21,439.8,4,332,2198.8,2199,P010,219.88000000000002,0.2,PR001,2199,1,2022
46,2022-05-12 00:00:00,12,5199.6,5,1746,25997.8,12999,P020,2599.78,0.2,PR001,25998,2,2022
46,2022-07-20 00:00:00,20,0,7,1489,6597,2199,P010,659.7,0,0,6597,3,2022
46,2022-07-22 00:00:00,22,0,7,970,5598,2799,P024,559.8000000000001,0,0,5598,2,2022
46,2022-07-28 00:00:00,28,0,7,855,209997,69999,P002,20999.7,0,0,209997,3,2022
46,2022-08-22 00:00:00,22,0,8,2591,10499,10499,P017,1049.9,0,0,10499,1,2022
46,2022-09-14 00:00:00,14,0,9,2019,699,699,P027,69.9,0,0,699,1,2022
46,2022-09-21 00:00:00,21,0,9,2422,14997,4999,P014,1499.7,0,0,14997,3,2022
46,2022-10-02 00:00:00,2,0,10,3251,209997,69999,P002,20999.7,0,0,209997,3,2022
46,2022-12-03 00:00:00,3,0,12,2417,20997,6999,P007,2099.7000000000003,0,0,20997,3,2022
46,2022-12-20 00:00:00,20,0,12,3318,698,349,P028,69.8,0,0,698,2,2022
46,2022-12-29 00:00:00,29,0,12,1472,26997,8999,P025,2699.7000000000003,0,0,26997,3,2022
46,2023-01-02 00:00:00,2,0,1,3290,2299,2299,P018,229.9,0,0,2299,1,2023
46,2023-01-22 00:00:00,22,0,1,2901,1999,1999,P022,199.9,0,0,1999,1,2023
46,2023-02-23 00:00:00,23,0,2,2610,179998,89999,P003,17999.8,0,0,179998,2,2023
46,2023-03-01 00:00:00,1,0,3,58,16497,5499,P026,1649.7,0,0,16497,3,2023
46,2023-03-16 00:00:00,16,0,3,2724,15999,15999,P013,1599.9,0,0,15999,1,2023
46,2023-03-26 00:00:00,26,0,3,145,4398,2199,P010,439.8,0,0,4398,2,2023
46,2023-04-15 00:00:00,15,899.4000000000001,4,1348,4496.8,1499,P023,449.68000000000006,0.2,PR001,4497,3,2023
46,2023-04-19 00:00:00,19,3299.4,4,3378,16496.8,5499,P008,1649.68,0.2,PR001,16497,3,2023
46,2023-06-06 00:00:00,6,0,6,967,5999,5999,P019,599.9,0,0,5999,1,2023
46,2023-06-08 00:00:00,8,0,6,2548,14998,7499,P006,1499.8000000000002,0,0,14998,2,2023
46,2023-06-12 00:00:00,12,0,6,2944,698,349,P028,69.8,0,0,698,2,2023
46,2023-06-28 00:00:00,28,0,6,1174,4398,2199,P010,439.8,0,0,4398,2,2023
46,2023-07-09 00:00:00,9,598.5,7,2392,1196.5,399,P030,119.65,0.5,PR004,1197,3,2023
46,2023-07-15 00:00:00,15,8998.5,7,2396,17996.5,5999,P019,1799.65,0.5,PR004,17997,3,2023
46,2023-08-08 00:00:00,8,0,8,2228,10998,5499,P026,1099.8,0,0,10998,2,2023
46,2023-09-09 00:00:00,9,0,9,1243,31497,10499,P017,3149.7000000000003,0,0,31497,3,2023
46,2023-10-12 00:00:00,12,0,10,1395,26997,8999,P025,2699.7000000000003,0,0,26997,3,2023
46,2023-10-18 00:00:00,18,0,10,1530,10499,10499,P017,1049.9,0,0,10499,1,2023
46,2023-11-05 00:00:00,5,0,11,2395,49998,24999,P016,4999.8,0,0,49998,2,2023
46,2023-11-11 00:00:00,11,0,11,2976,6597,2199,P010,659.7,0,0,6597,3,2023
46,2023-12-11 00:00:00,11,0,12,2730,1499,1499,P011,149.9,0,0,1499,1,2023
46,2023-12-30 00:00:00,30,1609.3,12,215,2298.3,2299,P018,229.83000000000004,0.7,PR005,2299,1,2023
47,2020-01-31 00:00:00,31,0,1,2751,297,99,P029,29.700000000000003,0,0,297,3,2020
47,2020-02-20 00:00:00,20,0,2,2050,5999,5999,P019,599.9,0,0,5999,1,2020
47,2020-03-03 00:00:00,3,0,3,3257,5998,2999,P012,599.8000000000001,0,0,5998,2,2020
47,2020-03-06 00:00:00,6,0,3,136,5999,5999,P019,599.9,0,0,5999,1,2020
47,2020-03-24 00:00:00,24,0,3,1742,159998,79999,P001,15999.800000000001,0,0,159998,2,2020
47,2020-04-21 00:00:00,21,53999.4,4,1909,269996.8,89999,P003,26999.68,0.2,PR001,269997,3,2020
47,2020-05-10 00:00:00,10,41999.4,5,3073,209996.8,69999,P002,20999.68,0.2,PR001,209997,3,2020
47,2020-05-21 00:00:00,21,1199.6000000000001,5,2867,5997.8,2999,P012,599.7800000000001,0.2,PR001,5998,2,2020
47,2020-05-30 00:00:00,30,1199.6000000000001,5,475,5997.8,2999,P012,599.7800000000001,0.2,PR001,5998,2,2020
47,2020-07-08 00:00:00,8,0,7,356,2998,1499,P011,299.8,0,0,2998,2,2020
47,2020-07-09 00:00:00,9,0,7,1020,74997,24999,P016,7499.700000000001,0,0,74997,3,2020
47,2020-07-12 00:00:00,12,8998.5,7,2329,17996.5,5999,P019,1799.65,0.5,PR004,17997,3,2020
47,2020-08-31 00:00:00,31,0,8,1225,3998,1999,P022,399.8,0,0,3998,2,2020
47,2020-09-27 00:00:00,27,0,9,2889,2999,2999,P012,299.90000000000003,0,0,2999,1,2020
47,2020-10-13 00:00:00,13,0,10,2570,277497,92499,P005,27749.7,0,0,277497,3,2020
47,2020-11-04 00:00:00,4,0,11,1371,20998,10499,P017,2099.8,0,0,20998,2,2020
47,2020-11-14 00:00:00,14,0,11,1354,198,99,P029,19.8,0,0,198,2,2020
47,2020-12-22 00:00:00,22,0,12,2190,8999,8999,P025,899.9000000000001,0,0,8999,1,2020
47,2021-01-28 00:00:00,28,0,1,1727,4497,1499,P023,449.70000000000005,0,0,4497,3,2021
47,2021-02-03 00:00:00,3,0,2,1043,13998,6999,P007,1399.8000000000002,0,0,13998,2,2021
47,2021-03-01 00:00:00,1,0,3,325,349,349,P028,34.9,0,0,349,1,2021
47,2021-03-26 00:00:00,26,0,3,229,5499,5499,P026,549.9,0,0,5499,1,2021
47,2021-04-16 00:00:00,16,31999.600000000002,4,421,159997.8,79999,P001,15999.779999999999,0.2,PR001,159998,2,2021
47,2021-05-07 00:00:00,7,139.6,5,1759,697.8,349,P028,69.78,0.2,PR001,698,2,2021
47,2021-06-03 00:00:00,3,0,6,2744,2598,1299,P021,259.8,0,0,2598,2,2021
47,2021-07-14 00:00:00,14,0,7,2820,269997,89999,P003,26999.7,0,0,269997,3,2021
47,2021-10-18 00:00:00,18,0,10,483,24999,24999,P016,2499.9,0,0,24999,1,2021
47,2021-11-12 00:00:00,12,0,11,400,5598,2799,P024,559.8000000000001,0,0,5598,2,2021
47,2022-01-08 00:00:00,8,0,1,829,31998,15999,P013,3199.8,0,0,31998,2,2022
47,2022-01-26 00:00:00,26,0,1,3392,1398,699,P027,139.8,0,0,1398,2,2022
47,2022-03-05 00:00:00,5,0,3,574,5999,5999,P019,599.9,0,0,5999,1,2022
47,2022-05-10 00:00:00,10,1799.8000000000002,5,163,8998.8,8999,P025,899.88,0.2,PR001,8999,1,2022
47,2022-05-10 00:00:00,10,139.6,5,232,697.8,349,P028,69.78,0.2,PR001,698,2,2022
47,2022-05-24 00:00:00,24,209.4,5,420,1046.8,349,P028,104.68,0.2,PR001,1047,3,2022
47,2022-05-26 00:00:00,26,39.6,5,3343,197.8,99,P029,19.78,0.2,PR001,198,2,2022
47,2022-06-06 00:00:00,6,0,6,3114,4497,1499,P023,449.70000000000005,0,0,4497,3,2022
47,2022-06-18 00:00:00,18,0,6,3505,10998,5499,P026,1099.8,0,0,10998,2,2022
47,2022-08-08 00:00:00,8,0,8,1102,22497,7499,P006,2249.7000000000003,0,0,22497,3,2022
47,2022-08-28 00:00:00,28,0,8,2311,4497,1499,P023,449.70000000000005,0,0,4497,3,2022
47,2022-09-09 00:00:00,9,0,9,1125,31998,15999,P013,3199.8,0,0,31998,2,2022
47,2022-10-08 00:00:00,8,0,10,2167,11998,5999,P019,1199.8,0,0,11998,2,2022
47,2022-10-13 00:00:00,13,0,10,1520,24999,24999,P016,2499.9,0,0,24999,1,2022
47,2022-10-15 00:00:00,15,0,10,1502,17998,8999,P025,1799.8000000000002,0,0,17998,2,2022
47,2022-11-02 00:00:00,2,0,11,1217,10998,5499,P008,1099.8,0,0,10998,2,2022
47,2022-11-15 00:00:00,15,0,11,827,24999,24999,P016,2499.9,0,0,24999,1,2022
47,2022-11-18 00:00:00,18,0,11,2525,79999,79999,P001,7999.900000000001,0,0,79999,1,2022
47,2022-12-04 00:00:00,4,0,12,3132,13998,6999,P007,1399.8000000000002,0,0,13998,2,2022
47,2023-02-03 00:00:00,3,0,2,983,8999,8999,P025,899.9000000000001,0,0,8999,1,2023
47,2023-02-17 00:00:00,17,0,2,498,14997,4999,P014,1499.7,0,0,14997,3,2023
47,2023-03-17 00:00:00,17,0,3,3145,38997,12999,P020,3899.7000000000003,0,0,38997,3,2023
47,2023-04-22 00:00:00,22,919.6,4,418,4597.8,2299,P018,459.78000000000003,0.2,PR001,4598,2,2023
47,2023-05-01 00:00:00,1,14999.400000000001,5,474,74996.8,24999,P016,7499.68,0.2,PR001,74997,3,2023
47,2023-05-14 00:00:00,14,519.6,5,2786,2597.8,1299,P021,259.78000000000003,0.2,PR001,2598,2,2023
47,2023-05-16 00:00:00,16,1399.8000000000002,5,2603,6998.8,6999,P007,699.8800000000001,0.2,PR001,6999,1,2023
47,2023-05-17 00:00:00,17,1999.6000000000001,5,3234,9997.8,4999,P014,999.78,0.2,PR001,9998,2,2023
47,2023-05-17 00:00:00,17,1199.8,5,67,5998.8,5999,P019,599.88,0.2,PR001,5999,1,2023
47,2023-05-23 00:00:00,23,559.8000000000001,5,2213,2798.8,2799,P024,279.88000000000005,0.2,PR001,2799,1,2023
47,2023-06-13 00:00:00,13,0,6,3341,3499,3499,P009,349.90000000000003,0,0,3499,1,2023
47,2023-06-26 00:00:00,26,0,6,118,24999,24999,P016,2499.9,0,0,24999,1,2023
47,2023-07-31 00:00:00,31,0,7,2636,25998,12999,P020,2599.8,0,0,25998,2,2023
47,2023-08-28 00:00:00,28,0,8,786,7499,7499,P006,749.9000000000001,0,0,7499,1,2023
47,2023-09-10 00:00:00,10,0,9,1001,26997,8999,P025,2699.7000000000003,0,0,26997,3,2023
47,2023-09-20 00:00:00,20,0,9,3084,1047,349,P028,104.7,0,0,1047,3,2023
47,2023-09-29 00:00:00,29,0,9,1841,209997,69999,P002,20999.7,0,0,209997,3,2023
47,2023-10-27 00:00:00,27,0,10,787,269997,89999,P003,26999.7,0,0,269997,3,2023
47,2023-11-01 00:00:00,1,0,11,3399,269997,89999,P003,26999.7,0,0,269997,3,2023
47,2023-12-06 00:00:00,6,0,12,3203,92499,92499,P005,9249.9,0,0,92499,1,2023
48,2020-01-26 00:00:00,26,0,1,77,1299,1299,P021,129.9,0,0,1299,1,2020
48,2020-02-02 00:00:00,2,0,2,2580,15999,15999,P013,1599.9,0,0,15999,1,2020
48,2020-02-16 00:00:00,16,0,2,731,47997,15999,P013,4799.7,0,0,47997,3,2020
48,2020-02-26 00:00:00,26,0,2,2004,4598,2299,P018,459.8,0,0,4598,2,2020
48,2020-02-27 00:00:00,27,0,2,761,22497,7499,P006,2249.7000000000003,0,0,22497,3,2020
48,2020-03-03 00:00:00,3,0,3,2937,5998,2999,P012,599.8000000000001,0,0,5998,2,2020
48,2020-03-09 00:00:00,9,0,3,2793,1047,349,P028,104.7,0,0,1047,3,2020
48,2020-03-23 00:00:00,23,0,3,1372,5598,2799,P024,559.8000000000001,0,0,5598,2,2020
48,2020-04-21 00:00:00,21,6399.6,4,3368,31997.8,15999,P013,3199.78,0.2,PR001,31998,2,2020
48,2020-05-01 00:00:00,1,14999.400000000001,5,1821,74996.8,24999,P016,7499.68,0.2,PR001,74997,3,2020
48,2020-06-29 00:00:00,29,0,6,2771,4398,2199,P010,439.8,0,0,4398,2,2020
48,2020-07-20 00:00:00,20,0,7,666,38997,12999,P020,3899.7000000000003,0,0,38997,3,2020
48,2020-07-31 00:00:00,31,0,7,116,11998,5999,P019,1199.8,0,0,11998,2,2020
48,2020-08-17 00:00:00,17,0,8,239,6998,3499,P009,699.8000000000001,0,0,6998,2,2020
48,2020-08-26 00:00:00,26,0,8,173,4497,1499,P023,449.70000000000005,0,0,4497,3,2020
48,2020-09-09 00:00:00,9,0,9,2099,277497,92499,P005,27749.7,0,0,277497,3,2020
48,2020-09-18 00:00:00,18,0,9,2442,2799,2799,P024,279.90000000000003,0,0,2799,1,2020
48,2020-09-28 00:00:00,28,0,9,1306,26997,8999,P025,2699.7000000000003,0,0,26997,3,2020
48,2020-10-26 00:00:00,26,0,10,2202,1499,1499,P011,149.9,0,0,1499,1,2020
48,2020-10-29 00:00:00,29,0,10,188,399,399,P030,39.900000000000006,0,0,399,1,2020
48,2020-12-14 00:00:00,14,0,12,909,698,349,P028,69.8,0,0,698,2,2020
48,2021-01-22 00:00:00,22,0,1,1062,31497,10499,P017,3149.7000000000003,0,0,31497,3,2021
48,2021-03-24 00:00:00,24,0,3,899,2998,1499,P011,299.8,0,0,2998,2,2021
48,2021-04-20 00:00:00,20,3399.6000000000004,4,2907,16997.8,8499,P015,1699.78,0.2,PR001,16998,2,2021
48,2021-07-26 00:00:00,26,0,7,2035,209997,69999,P002,20999.7,0,0,209997,3,2021
48,2021-08-01 00:00:00,1,0,8,494,47997,15999,P013,4799.7,0,0,47997,3,2021
48,2021-08-06 00:00:00,6,0,8,1343,297,99,P029,29.700000000000003,0,0,297,3,2021
48,2021-08-23 00:00:00,23,0,8,529,269997,89999,P003,26999.7,0,0,269997,3,2021
48,2021-09-07 00:00:00,7,0,9,1509,22497,7499,P006,2249.7000000000003,0,0,22497,3,2021
48,2021-09-15 00:00:00,15,0,9,1441,16497,5499,P008,1649.7,0,0,16497,3,2021
48,2021-10-30 00:00:00,30,0,10,313,14998,7499,P006,1499.8000000000002,0,0,14998,2,2021
48,2021-11-14 00:00:00,14,0,11,2624,129998,64999,P004,12999.800000000001,0,0,129998,2,2021
48,2022-01-01 00:00:00,1,2248.5,1,9,4496.5,1499,P011,449.65000000000003,0.5,PR003,4497,3,2022
48,2022-01-12 00:00:00,12,0,1,2566,4598,2299,P018,459.8,0,0,4598,2,2022
48,2022-01-19 00:00:00,19,0,1,1090,4598,2299,P018,459.8,0,0,4598,2,2022
48,2022-01-25 00:00:00,25,0,1,2372,79999,79999,P001,7999.900000000001,0,0,79999,1,2022
48,2022-01-30 00:00:00,30,0,1,2458,239997,79999,P001,23999.7,0,0,239997,3,2022
48,2022-02-22 00:00:00,22,0,2,3199,16497,5499,P026,1649.7,0,0,16497,3,2022
48,2022-02-23 00:00:00,23,0,2,1033,5499,5499,P008,549.9,0,0,5499,1,2022
48,2022-03-20 00:00:00,20,0,3,3207,3897,1299,P021,389.70000000000005,0,0,3897,3,2022
48,2022-03-22 00:00:00,22,0,3,2295,26997,8999,P025,2699.7000000000003,0,0,26997,3,2022
48,2022-03-24 00:00:00,24,0,3,879,10998,5499,P026,1099.8,0,0,10998,2,2022
48,2022-04-05 00:00:00,5,2799.6000000000004,4,722,13997.8,6999,P007,1399.78,0.2,PR001,13998,2,2022
48,2022-04-27 00:00:00,27,139.8,4,281,698.8,699,P027,69.88,0.2,PR001,699,1,2022
48,2022-05-19 00:00:00,19,25999.600000000002,5,119,129997.8,64999,P004,12999.78,0.2,PR001,129998,2,2022
48,2022-07-27 00:00:00,27,0,7,2241,5999,5999,P019,599.9,0,0,5999,1,2022
48,2022-08-18 00:00:00,18,0,8,575,24999,24999,P016,2499.9,0,0,24999,1,2022
48,2022-08-30 00:00:00,30,0,8,2780,139998,69999,P002,13999.800000000001,0,0,139998,2,2022
48,2022-09-07 00:00:00,7,0,9,2423,4497,1499,P023,449.70000000000005,0,0,4497,3,2022
48,2022-11-04 00:00:00,4,0,11,1553,3998,1999,P022,399.8,0,0,3998,2,2022
48,2022-11-24 00:00:00,24,0,11,1960,239997,79999,P001,23999.7,0,0,239997,3,2022
48,2022-12-02 00:00:00,2,0,12,901,297,99,P029,29.700000000000003,0,0,297,3,2022
48,2022-12-03 00:00:00,3,0,12,2187,8997,2999,P012,899.7,0,0,8997,3,2022
48,2022-12-13 00:00:00,13,0,12,2415,31497,10499,P017,3149.7000000000003,0,0,31497,3,2022
48,2023-01-20 00:00:00,20,0,1,3384,15999,15999,P013,1599.9,0,0,15999,1,2023
48,2023-02-14 00:00:00,14,0,2,995,31998,15999,P013,3199.8,0,0,31998,2,2023
48,2023-03-31 00:00:00,31,0,3,3138,5499,5499,P026,549.9,0,0,5499,1,2023
48,2023-04-05 00:00:00,5,1199.8,4,1491,5998.8,5999,P019,599.88,0.2,PR001,5999,1,2023
48,2023-05-09 00:00:00,9,559.8000000000001,5,2251,2798.8,2799,P024,279.88000000000005,0.2,PR001,2799,1,2023
48,2023-05-19 00:00:00,19,55499.4,5,955,277496.8,92499,P005,27749.68,0.2,PR001,277497,3,2023
48,2023-05-25 00:00:00,25,55499.4,5,11,277496.8,92499,P005,27749.68,0.2,PR001,277497,3,2023
48,2023-06-29 00:00:00,29,0,6,2075,20997,6999,P007,2099.7000000000003,0,0,20997,3,2023
48,2023-09-07 00:00:00,7,0,9,1731,6597,2199,P010,659.7,0,0,6597,3,2023
48,2023-11-06 00:00:00,6,0,11,3490,4497,1499,P023,449.70000000000005,0,0,4497,3,2023
48,2023-11-11 00:00:00,11,0,11,3099,2097,699,P027,209.70000000000002,0,0,2097,3,2023
48,2023-11-27 00:00:00,27,0,11,1267,4497,1499,P011,449.70000000000005,0,0,4497,3,2023
48,2023-12-23 00:00:00,23,909.3,12,1077,1298.3,1299,P021,129.83,0.7,PR005,1299,1,2023
48,2023-12-28 00:00:00,28,9099.3,12,390,12998.3,12999,P020,1299.83,0.7,PR005,12999,1,2023
49,2020-02-06 00:00:00,6,0,2,2086,79999,79999,P001,7999.900000000001,0,0,79999,1,2020
49,2020-02-29 00:00:00,29,0,2,2211,5998,2999,P012,599.8000000000001,0,0,5998,2,2020
49,2020-03-14 00:00:00,14,0,3,2270,99,99,P029,9.9,0,0,99,1,2020
49,2020-03-29 00:00:00,29,0,3,2733,47997,15999,P013,4799.7,0,0,47997,3,2020
49,2020-04-18 00:00:00,18,9599.4,4,2560,47996.8,15999,P013,4799.68,0.2,PR001,47997,3,2020
49,2020-04-21 00:00:00,21,1199.8,4,351,5998.8,5999,P019,599.88,0.2,PR001,5999,1,2020
49,2020-05-08 00:00:00,8,1319.4,5,2503,6596.8,2199,P010,659.6800000000001,0.2,PR001,6597,3,2020
49,2020-06-17 00:00:00,17,0,6,1386,99,99,P029,9.9,0,0,99,1,2020
49,2020-07-04 00:00:00,4,749.5,7,37,1498.5,1499,P023,149.85,0.5,PR004,1499,1,2020
49,2020-08-24 00:00:00,24,0,8,765,10499,10499,P017,1049.9,0,0,10499,1,2020
49,2020-11-22 00:00:00,22,0,11,3435,297,99,P029,29.700000000000003,0,0,297,3,2020
49,2020-12-02 00:00:00,2,0,12,1844,10998,5499,P026,1099.8,0,0,10998,2,2020
49,2020-12-05 00:00:00,5,0,12,2715,4497,1499,P023,449.70000000000005,0,0,4497,3,2020
49,2020-12-10 00:00:00,10,0,12,1581,1299,1299,P021,129.9,0,0,1299,1,2020
49,2020-12-15 00:00:00,15,0,12,3328,26997,8999,P025,2699.7000000000003,0,0,26997,3,2020
49,2020-12-18 00:00:00,18,0,12,1828,79999,79999,P001,7999.900000000001,0,0,79999,1,2020
49,2021-01-04 00:00:00,4,0,1,2235,89999,89999,P003,8999.9,0,0,89999,1,2021
49,2021-01-08 00:00:00,8,0,1,3118,5999,5999,P019,599.9,0,0,5999,1,2021
49,2021-02-16 00:00:00,16,0,2,641,3499,3499,P009,349.90000000000003,0,0,3499,1,2021
49,2021-03-03 00:00:00,3,0,3,1099,3998,1999,P022,399.8,0,0,3998,2,2021
49,2021-03-13 00:00:00,13,0,3,2469,92499,92499,P005,9249.9,0,0,92499,1,2021
49,2021-03-31 00:00:00,31,0,3,789,8997,2999,P012,899.7,0,0,8997,3,2021
49,2021-04-07 00:00:00,7,39.6,4,3086,197.8,99,P029,19.78,0.2,PR001,198,2,2021
49,2021-07-14 00:00:00,14,0,7,180,2598,1299,P021,259.8,0,0,2598,2,2021
49,2021-07-19 00:00:00,19,0,7,2353,2999,2999,P012,299.90000000000003,0,0,2999,1,2021
49,2021-07-21 00:00:00,21,0,7,2243,8999,8999,P025,899.9000000000001,0,0,8999,1,2021
49,2021-08-27 00:00:00,27,0,8,540,79999,79999,P001,7999.900000000001,0,0,79999,1,2021
49,2021-10-29 00:00:00,29,0,10,3387,10499,10499,P017,1049.9,0,0,10499,1,2021
49,2021-11-06 00:00:00,6,0,11,3191,297,99,P029,29.700000000000003,0,0,297,3,2021
49,2021-11-23 00:00:00,23,0,11,1692,26997,8999,P025,2699.7000000000003,0,0,26997,3,2021
49,2021-12-21 00:00:00,21,0,12,3100,14997,4999,P014,1499.7,0,0,14997,3,2021
49,2022-01-15 00:00:00,15,0,1,1070,198,99,P029,19.8,0,0,198,2,2022
49,2022-01-31 00:00:00,31,0,1,1709,1299,1299,P021,129.9,0,0,1299,1,2022
49,2022-03-29 00:00:00,29,0,3,626,10998,5499,P008,1099.8,0,0,10998,2,2022
49,2022-04-15 00:00:00,15,2399.6,4,1979,11997.8,5999,P019,1199.78,0.2,PR001,11998,2,2022
49,2022-04-27 00:00:00,27,12999.800000000001,4,2388,64998.8,64999,P004,6499.880000000001,0.2,PR001,64999,1,2022
49,2022-06-10 00:00:00,10,0,6,1721,5998,2999,P012,599.8000000000001,0,0,5998,2,2022
49,2022-07-08 00:00:00,8,0,7,122,4999,4999,P014,499.90000000000003,0,0,4999,1,2022
49,2022-07-18 00:00:00,18,0,7,447,14997,4999,P014,1499.7,0,0,14997,3,2022
49,2022-09-19 00:00:00,19,0,9,55,20997,6999,P007,2099.7000000000003,0,0,20997,3,2022
49,2022-09-27 00:00:00,27,0,9,1426,1047,349,P028,104.7,0,0,1047,3,2022
49,2022-10-28 00:00:00,28,0,10,276,1299,1299,P021,129.9,0,0,1299,1,2022
49,2022-11-11 00:00:00,11,0,11,333,9998,4999,P014,999.8000000000001,0,0,9998,2,2022
49,2022-11-23 00:00:00,23,0,11,2118,239997,79999,P001,23999.7,0,0,239997,3,2022
49,2022-12-10 00:00:00,10,0,12,437,179998,89999,P003,17999.8,0,0,179998,2,2022
49,2023-01-30 00:00:00,30,0,1,527,5998,2999,P012,599.8000000000001,0,0,5998,2,2023
49,2023-02-07 00:00:00,7,0,2,3374,31998,15999,P013,3199.8,0,0,31998,2,2023
49,2023-02-14 00:00:00,14,0,2,1510,8997,2999,P012,899.7,0,0,8997,3,2023
49,2023-03-02 00:00:00,2,0,3,2042,17997,5999,P019,1799.7,0,0,17997,3,2023
49,2023-03-02 00:00:00,2,0,3,3004,1047,349,P028,104.7,0,0,1047,3,2023
49,2023-03-05 00:00:00,5,0,3,1897,16497,5499,P026,1649.7,0,0,16497,3,2023
49,2023-06-02 00:00:00,2,0,6,3456,2998,1499,P011,299.8,0,0,2998,2,2023
49,2023-06-09 00:00:00,9,0,6,261,25497,8499,P015,2549.7000000000003,0,0,25497,3,2023
49,2023-06-26 00:00:00,26,0,6,2661,5499,5499,P026,549.9,0,0,5499,1,2023
49,2023-06-28 00:00:00,28,0,6,1689,2998,1499,P011,299.8,0,0,2998,2,2023
49,2023-07-07 00:00:00,7,0,7,2276,4999,4999,P014,499.90000000000003,0,0,4999,1,2023
49,2023-08-02 00:00:00,2,0,8,733,17997,5999,P019,1799.7,0,0,17997,3,2023
49,2023-08-21 00:00:00,21,0,8,1282,38997,12999,P020,3899.7000000000003,0,0,38997,3,2023
49,2023-08-27 00:00:00,27,0,8,1505,2999,2999,P012,299.90000000000003,0,0,2999,1,2023
49,2023-10-01 00:00:00,1,0,10,2163,8997,2999,P012,899.7,0,0,8997,3,2023
49,2023-10-24 00:00:00,24,0,10,1673,1299,1299,P021,129.9,0,0,1299,1,2023
49,2023-10-27 00:00:00,27,0,10,2157,74997,24999,P016,7499.700000000001,0,0,74997,3,2023
49,2023-11-30 00:00:00,30,0,11,668,92499,92499,P005,9249.9,0,0,92499,1,2023
49,2023-12-12 00:00:00,12,0,12,2613,31998,15999,P013,3199.8,0,0,31998,2,2023
5,2020-01-04 00:00:00,4,0,1,534,6897,2299,P018,689.7,0,0,6897,3,2020
5,2020-01-19 00:00:00,19,0,1,1527,239997,79999,P001,23999.7,0,0,239997,3,2020
5,2020-02-15 00:00:00,15,0,2,1539,79999,79999,P001,7999.900000000001,0,0,79999,1,2020
5,2020-02-26 00:00:00,26,0,2,2168,15999,15999,P013,1599.9,0,0,15999,1,2020
5,2020-03-01 00:00:00,1,0,3,766,3499,3499,P009,349.90000000000003,0,0,3499,1,2020
5,2020-03-03 00:00:00,3,0,3,2564,1499,1499,P011,149.9,0,0,1499,1,2020
5,2020-03-23 00:00:00,23,0,3,3029,10998,5499,P008,1099.8,0,0,10998,2,2020
5,2020-04-10 00:00:00,10,4999.8,4,1493,24998.8,24999,P016,2499.88,0.2,PR001,24999,1,2020
5,2020-06-09 00:00:00,9,0,6,2864,129998,64999,P004,12999.800000000001,0,0,129998,2,2020
5,2020-07-04 00:00:00,4,3448.5,7,1088,6896.5,2299,P018,689.6500000000001,0.5,PR004,6897,3,2020
5,2020-07-28 00:00:00,28,0,7,3001,11998,5999,P019,1199.8,0,0,11998,2,2020
5,2020-08-01 00:00:00,1,0,8,841,159998,79999,P001,15999.800000000001,0,0,159998,2,2020
5,2020-08-05 00:00:00,5,0,8,742,2598,1299,P021,259.8,0,0,2598,2,2020
5,2020-08-06 00:00:00,6,0,8,919,25497,8499,P015,2549.7000000000003,0,0,25497,3,2020
